text,text_pair,label
['When did the Nanjing Yangtze River Bridge first open for traffic?'],"['Begun in 1960 and opened to traffic in 1968, the bridge is a two-tiered road and rail design spanning 4,600 metres on the upper deck, with approximately 1,580 metres spanning the river itself.']",[1]
['What dominated animal life in the Triassic?'],"['Animal life was then dominated by various archosaurian reptiles: dinosaurs, pterosaurs, and aquatic reptiles such as ichthyosaurs, plesiosaurs, and mosasaurs.']",[1]
['What platform is a browser used on?'],"['A web browser (commonly referred to as a browser) is a software application for retrieving, presenting, and traversing information resources on the World Wide Web.']",[1]
['What did the joint proposal provide?'],['It provided the highest coding efficiency.'],[1]
['What is a solar cell?'],['A solar cell is a device that converts light directly into electricity using the photoelectric effect.'],[1]
"['Along with the first and second, what person influenced verb variation in Old English?']","['The form of the verb varies with person (first, second and third), number (singular and plural), tense (present and past), and mood (indicative, subjunctive and imperative).']",[1]
['What is the meaning of Education psychology?'],"['Educational psychology is the study of how humans learn in educational settings, the effectiveness of educational interventions, the psychology of teaching, and the social psychology of schools as organizations.']",[1]
"[""What may have been North Korea's goal in the way they rapidly withdrew from South Korea?""]","[""Historian Bruce Cumings argues, however, the KPA's rapid withdrawal was strategic, with troops melting into the mountains from where they could launch guerrilla raids on the UN forces spread out on the coasts.""]",[1]
"[""What types of groups are NARA's holdings classified into?""]","['Records include paper documents, microfilm, still pictures, motion pictures, and electronic media.']",[0]
['How many Brazillians have some indigenous ancestry?'],['With this addition Brazil has now overtaken the island of New Guinea as the country having the largest number of uncontacted tribes.'],[0]
['How does Arsenal match day revenue compare with other stadium in the world?'],"[""The Deloitte Football Money League is a publication that homogenizes and compares clubs' annual revenue.""]",[0]
['Where did the new wave of diplomats often come from?'],['The new wave of diplomats often came from those programs.'],[0]
['What do people think about giant killers?'],['Almost every club in the League Pyramid has a fondly remembered giant-killing act in its history.'],[0]
['At what age did Chopin  leave Poland?'],"['A child prodigy, he completed his musical education and composed his earlier works in Warsaw before leaving Poland at the age of 20, less than a month before the outbreak of the November 1830 Uprising.']",[1]
['When did Switzerland ratify the Kyoto Protocol'],['Switzerland has one of the best environmental records among nations in the developed world; it was one of the countries to sign the Kyoto Protocol in 1998 and ratified it in 2003.'],[1]
['Which uprising occurred from 1946 to 1951?'],"['Between 1946 and 1951, the Communist Party of India fomented the Telangana uprising against the feudal lords of the Telangana region.']",[1]
['What are a couple other ways to write countout?'],"['A countout (alternatively ""count-out"" or ""count out"") happens when a wrestler is out of the ring long enough for the referee to count to ten (twenty in some promotions) and thus disqualified.']",[1]
['The chemicals used by insects to communicate are called what?'],"['These chemicals, termed semiochemicals, are often derived from plant metabolites include those meant to attract, repel and provide other kinds of information.']",[1]
['How many Dominican nunneries were there by 1358?'],['There were one hundred and fifty-seven nunneries in the order by 1358.'],[1]
['What future American founding father fought in the French and Indian War?'],"[""Beginning in 1689, the colonies became involved in a series of wars between Great Britain and France for control of North America, the most important of which were Queen Anne's War, in which the British conquered French colony Acadia, and the final French and Indian War (1754–63) when Britain was victorious over all the French colonies in North America.""]",[0]
"[""What's  window shapes di Czech Cubist architects use?""]","['Thus, new forms of windows and doors were also created, e. g. hexagonal windows.']",[1]
['What was the DBMS created by IBM called?'],"['IBM also had their own DBMS in 1966, known as Information Management System (IMS).']",[1]
['What is Reading Terminal called now?'],"['The Pennsylvania Railroad first operated Broad Street Station, then 30th Street Station and Suburban Station, and the Reading Railroad operated out of Reading Terminal, now part of the Pennsylvania Convention Center.']",[1]
['What atmospheric gas can be determined from fossilized leaf sizes and shapes?'],"['Palynology, the analysis of fossil pollen deposits in sediments from thousands or millions of years ago allows the reconstruction of past climates.']",[0]
['What did Albert study in Trinity College?'],"[""He played at Wimbledon in the Men's Doubles with Louis Greig in 1926, losing in the first round.""]",[0]
['What singer had bad things to say about contestants on American Idol?'],"['Some such as singer John Mayer disparaged the contestants, suggesting that those who appeared on Idol are not real artists with self-respect.']",[1]
['What area does INTIME department stores have the most influence in?'],"['For example, INTIME department store has the biggest market presence in Zhejiang province, while Jinying department stores dominate Jiangsu Province.']",[1]
['Which criteria is used to rank the clubs?'],"['If still equal, teams are deemed to occupy the same position.']",[0]
