text,text_pair,label
['What government agency supervised Buddhist monks?'],['The top-level department and government agency known as the Bureau of Buddhist and Tibetan Affairs (Xuanzheng Yuan) was set up in Khanbaliq (modern Beijing) to supervise Buddhist monks throughout the empire.'],[1]
"[""What feature of the Amazon made people believe it couldn't have many inhabitants?""]","['Some 5 million people may have lived in the Amazon region in AD 1500, divided between dense coastal settlements, such as that at Marajó, and inland dwellers.']",[0]
['Who had Toghtogha tried to defeat?'],"['He had tried to regain Khanbaliq, which eventually failed; he died in Yingchang (located in present-day Inner Mongolia)']",[0]
['What was the cost of the other Super Bowl events in the San Francisco area?'],"['A professional fundraiser will aid in finding business sponsors and individual donors, but still may need the city council to help fund the event.']",[0]
['What broadcast group is the largest operator of ABC stations?'],"['The Sinclair Broadcast Group is the largest operator of ABC stations by numerical total, owning or providing services to 28 ABC affiliates and two additional subchannel-only affiliates; Sinclair owns the largest ABC subchannel affiliate by market size, WABM-DT2/WDBB-DT2 in the Birmingham market, which serve as repeaters of WBMA-LD (the largest low-power ""Big Four"" affiliate by market size, which itself is also simulcast on a subchannel of former WBMA satellite WGWW, owned by Sinclair partner company Howard Stirk Holdings).']",[1]
['Where can chloroplasts sometimes be found?'],"['The plant cells which contain chloroplasts are usually parenchyma cells, though chloroplasts can also be found in collenchyma tissue.']",[1]
['What is an expression that can be used to illustrate the suspected inequality of complexity classes?'],"['For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE.']",[1]
['What is the largest ABC station operator in terms of market reach?'],"['The Sinclair Broadcast Group is the largest operator of ABC stations by numerical total, owning or providing services to 28 ABC affiliates and two additional subchannel-only affiliates; Sinclair owns the largest ABC subchannel affiliate by market size, WABM-DT2/WDBB-DT2 in the Birmingham market, which serve as repeaters of WBMA-LD (the largest low-power ""Big Four"" affiliate by market size, which itself is also simulcast on a subchannel of former WBMA satellite WGWW, owned by Sinclair partner company Howard Stirk Holdings).']",[0]
['What is the upper house of the Parliament of Victoria called?'],"['At state level, the Parliament of Victoria consists of the Legislative Assembly (the lower house) and the Legislative Council (the upper house).']",[1]
['What is the seldom used force unit equal to one thousand newtons?'],"['Other arcane units of force include the sthène, which is equivalent to 1000 N, and the kip, which is equivalent to 1000 lbf.']",[1]
['Who did play-by-play on Westwood One?'],['Jim Gray will anchor the pre-game and halftime coverage.'],[0]
['What is the most common Xanthophyll?'],['Many other forms of carotenoids exist that are only found in certain groups of chloroplasts.'],[0]
['What health issue did Tesla suffer?'],"['In December 1878, Tesla left Graz and severed all relations with his family to hide the fact that he dropped out of school.']",[0]
['What is the number of plant species in economics and social interest?'],"['To date, an estimated 438,000 species of plants of economic and social interest have been registered in the region with many more remaining to be discovered or catalogued.']",[1]
['Who was named the president of ABC News in 1977?'],"['In 1977, Roone Arledge was named president of the new ABC News in addition to being president of ABC Sports.']",[1]
['Which mobile service were Verizon customers able to watch Super Bowl 50 on their phones?'],"['Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service.']",[1]
['How much money was spent on other festivities in the Bay area to help celebrate the coming Super Bowl 50?'],"['In addition, there are $2 million worth of other ancillary events, including a week-long event at the Santa Clara Convention Center, a beer, wine and food festival at Bellomy Field at Santa Clara University, and a pep rally.']",[1]
['What are the secondary sources of primary law?'],"['The three sources of European Union law are primary law, secondary law and supplementary law.']",[0]
['What is the name of the current King of Thebes in the play?'],"['She is not at all afraid of the death he threatens her with (and eventually carries out), but she is afraid of how her conscience will smite her if she does not do this.']",[0]
"[""Which of ABC's main production facilities is located in Hollywood, CA?""]","['Since the 1950s, ABC has had two main production facilities: the ABC Television Center (now The Prospect Studios) on Prospect Avenue in Hollywood, California, shared with the operations of KABC-TV until 1999; and the ABC Television Center, East, a set of studios located throughout the New York City.']",[1]
['Where do Apicomplexans store energy?'],"['They were once thought to be related to the helicosproidia, but it is now known that the helicosproida are green algae rather than chromalveolates.']",[0]
['What year was the latest addition to the Church of St. Andrew?'],"['The present building was begun in the 12th Century and the last addition to it, apart from the vestries, was the main porch in 1726.']",[1]
['What kind of techniques were used to create the theme?'],"['The various parts were built up using musique concrète techniques, by creating tape loops of an individually struck piano string and individual test oscillators and filters.']",[1]
['What gave Priestley the claim to being the first discovered of oxygen?'],"['Oxygen was discovered independently by Carl Wilhelm Scheele, in Uppsala, in 1773 or earlier, and Joseph Priestley in Wiltshire, in 1774, but Priestley is often given priority because his work was published first.']",[1]
['In what year did Harvard President Joseph Willard die?'],"['When the Hollis Professor of Divinity David Tappan died in 1803 and the president of Harvard Joseph Willard died a year later, in 1804, a struggle broke out over their replacements.']",[1]
